timestamp,original,mimetype,digest,status,outfile,bytes,error
"20110105064340","http://www.millsberry.com:80/campaigns/cookieCrisp2009/thank-you.aspx","text/html","GTPQRCW5674FNBERPFOIWXJEM3CIC7SP","downloaded",".\official-recovered\www.millsberry.com\campaigns\cookieCrisp2009\20110105064340__GTPQRCW5674FNBERPFOIWXJEM3CIC7SP__thank-you.aspx",12445,""
"20091014120219","http://www.millsberry.com:80/campaigns/cookieCrisp2009/?WT.mc_id=paid_bannerad_3784200_787264","text/html","27HOSQK4IT7CEMTL3MLG3T7T3SS73NMQ","downloaded",".\official-recovered\www.millsberry.com\campaigns\cookieCrisp2009\20091014120219__27HOSQK4IT7CEMTL3MLG3T7T3SS73NMQ____q1158144215.html",8370,""
"20100725181610","http://www.millsberry.com:80/campaigns/frudare2010/","text/html","ABY4VF52AXELOOMCAX2NTDPBPVMZSNFE","downloaded",".\official-recovered\www.millsberry.com\campaigns\frudare2010\20100725181610__ABY4VF52AXELOOMCAX2NTDPBPVMZSNFE__.html",9456,""
"20100802150600","http://www.millsberry.com:80/campaigns/frudare2010/ajax.phtml?","text/xml","WV5SMDUBNMBUQKPJ45GZY6TFHF5IV4YA","failed",".\official-recovered\www.millsberry.com\campaigns\frudare2010\20100802150600__WV5SMDUBNMBUQKPJ45GZY6TFHF5IV4YA__ajax__q459954322.phtml",0,"A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond. (web.archive.org:443)"
"20100731225806","http://www.millsberry.com:80/campaigns/frudare2010/?WT.mc_id=paid_bannerad_4696808_769323","text/html","YT7HBAVFKHPUVPTHOM6BAIWPDCZLHBPM","downloaded",".\official-recovered\www.millsberry.com\campaigns\frudare2010\20100731225806__YT7HBAVFKHPUVPTHOM6BAIWPDCZLHBPM____q478402660.html",9502,""
"20100728031550","http://www.millsberry.com:80/campaigns/frudare2010/?WT.mc_id=paid_bannerad_4696808_787264","text/html","DSEW5RAPKFHOPGBWVJQTLN22P4I7ENRX","downloaded",".\official-recovered\www.millsberry.com\campaigns\frudare2010\20100728031550__DSEW5RAPKFHOPGBWVJQTLN22P4I7ENRX____q407093988.html",9502,""
"20100307133742","http://www.millsberry.com:80/campaigns/GrowGoodCrossCountry2010/crosscountrygame/","text/html","R2KE3OCH5JREMU36B4CBI7KPWR2YARZS","downloaded",".\official-recovered\www.millsberry.com\campaigns\GrowGoodCrossCountry2010\crosscountrygame\20100307133742__R2KE3OCH5JREMU36B4CBI7KPWR2YARZS__.html",8711,""
"20090106201617","http://www.millsberry.com/campaigns/malawi","text/html","FMBWMRAYYTKQ3ZBQGJZC7PVZYWNBLBPR","failed",".\official-recovered\www.millsberry.com\campaigns\20090106201617__FMBWMRAYYTKQ3ZBQGJZC7PVZYWNBLBPR__malawi.html",0,"A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond. (web.archive.org:443)"
"20050420045949","http://www.millsberry.com:80/charm_clue_archive.phtml","text/html","Y72VHWL76ZPH26PZUFZJQQUUQK7TBLBP","downloaded",".\official-recovered\www.millsberry.com\20050420045949__Y72VHWL76ZPH26PZUFZJQQUUQK7TBLBP__charm_clue_archive.phtml",1055,""
"20050418014516","http://www.millsberry.com:80/charm_clue_archive.phtml?viewID=20050408","text/html","4ONRGOQBMC3Q3M3U47MIRRK2NGKYVKY4","downloaded",".\official-recovered\www.millsberry.com\20050418014516__4ONRGOQBMC3Q3M3U47MIRRK2NGKYVKY4__charm_clue_archive__q1355328855.phtml",1055,""
"20050418125536","http://www.millsberry.com:80/charm_clue_archive.phtml?viewID=20050413","text/html","HVVCJMOM6QOI6VM4HSQAQVC253XQAWAK","downloaded",".\official-recovered\www.millsberry.com\20050418125536__HVVCJMOM6QOI6VM4HSQAQVC253XQAWAK__charm_clue_archive__q977341719.phtml",1055,""
"20051104072223","http://www.millsberry.com:80/charm_clue_archive.phtml?viewID=20050419","text/html","I5W3FOZN6KDYS3QBXYXRHE2WFGQ6APXO","downloaded",".\official-recovered\www.millsberry.com\20051104072223__I5W3FOZN6KDYS3QBXYXRHE2WFGQ6APXO__charm_clue_archive__q689775890.phtml",1183,""
"20050418234205","http://www.millsberry.com:80/charm_view.phtml","text/html","3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ","downloaded",".\official-recovered\www.millsberry.com\20050418234205__3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ__charm_view.phtml",0,""
"20050318085953","http://www.millsberry.com:80/classifieds.phtml","text/html","THXS7WLUIU67KIXVFJX3IKVI6FOFBIDM","downloaded",".\official-recovered\www.millsberry.com\20050318085953__THXS7WLUIU67KIXVFJX3IKVI6FOFBIDM__classifieds.phtml",9154,""
"20051102065634","http://www.millsberry.com:80/classifieds.phtml?buyad=1","text/html","XC5D3PZYTR5KVUFDPT7BFHH6CE5VJZ3F","downloaded",".\official-recovered\www.millsberry.com\20051102065634__XC5D3PZYTR5KVUFDPT7BFHH6CE5VJZ3F__classifieds__q511151298.phtml",11965,""
"20070922160653","http://www.millsberry.com/classifieds.phtml?neighborhood=Ravenwood&q=Cocoa+Puffs+Crossword+Master+Trophy","text/html","BGR74NFFKGK4AARL24XGWNDW5YVMNKM7","downloaded",".\official-recovered\www.millsberry.com\20070922160653__BGR74NFFKGK4AARL24XGWNDW5YVMNKM7__classifieds__q50031972.phtml",14078,""
"20110329143238","http://www.millsberry.com/click.specialSubmit","text/html","72TFJXOSQ7U66BYV3CZTTTFSPGH5EJIL","downloaded",".\official-recovered\www.millsberry.com\20110329143238__72TFJXOSQ7U66BYV3CZTTTFSPGH5EJIL__click.specialSubmit",13508,""
"20060411013330","http://www.millsberry.com:80/colhurst/","text/html","R7T4FEZ3EJBW56NZ3HBMPTSIIVNS7MIF","downloaded",".\official-recovered\www.millsberry.com\colhurst\20060411013330__R7T4FEZ3EJBW56NZ3HBMPTSIIVNS7MIF__.html",9107,""
