timestamp,original,mimetype,digest,status,outfile,bytes,error
"20040713015313","http://www.millsberry.com:80/buddy/buddy_change_process.phtml","text/html","V55ZWKQXO7TF4TU6RR5D5ZE2GU2TW5TU","failed",".\official-core-recovered\www.millsberry.com\buddy\20040713015313__V55ZWKQXO7TF4TU6RR5D5ZE2GU2TW5TU__buddy_change_process.phtml",0,"The request was canceled due to the configured HttpClient.Timeout of 12 seconds elapsing."
"20100725181610","http://www.millsberry.com:80/campaigns/frudare2010/","text/html","ABY4VF52AXELOOMCAX2NTDPBPVMZSNFE","failed",".\official-core-recovered\www.millsberry.com\campaigns\frudare2010\20100725181610__ABY4VF52AXELOOMCAX2NTDPBPVMZSNFE__.html",0,"The request was canceled due to the configured HttpClient.Timeout of 12 seconds elapsing."
"20100802150600","http://www.millsberry.com:80/campaigns/frudare2010/ajax.phtml?","text/xml","WV5SMDUBNMBUQKPJ45GZY6TFHF5IV4YA","failed",".\official-core-recovered\www.millsberry.com\campaigns\frudare2010\20100802150600__WV5SMDUBNMBUQKPJ45GZY6TFHF5IV4YA__ajax__q1029182289.phtml",0,"The request was canceled due to the configured HttpClient.Timeout of 12 seconds elapsing."
"20100731225806","http://www.millsberry.com:80/campaigns/frudare2010/?WT.mc_id=paid_bannerad_4696808_769323","text/html","YT7HBAVFKHPUVPTHOM6BAIWPDCZLHBPM","failed",".\official-core-recovered\www.millsberry.com\campaigns\frudare2010\20100731225806__YT7HBAVFKHPUVPTHOM6BAIWPDCZLHBPM____q1902472964.html",0,"The request was canceled due to the configured HttpClient.Timeout of 12 seconds elapsing."
"20100728031550","http://www.millsberry.com:80/campaigns/frudare2010/?WT.mc_id=paid_bannerad_4696808_787264","text/html","DSEW5RAPKFHOPGBWVJQTLN22P4I7ENRX","failed",".\official-core-recovered\www.millsberry.com\campaigns\frudare2010\20100728031550__DSEW5RAPKFHOPGBWVJQTLN22P4I7ENRX____q124120761.html",0,"The request was canceled due to the configured HttpClient.Timeout of 12 seconds elapsing."
"20050318085953","http://www.millsberry.com:80/classifieds.phtml","text/html","THXS7WLUIU67KIXVFJX3IKVI6FOFBIDM","failed",".\official-core-recovered\www.millsberry.com\20050318085953__THXS7WLUIU67KIXVFJX3IKVI6FOFBIDM__classifieds.phtml",0,"The request was canceled due to the configured HttpClient.Timeout of 12 seconds elapsing."
"20051102065634","http://www.millsberry.com:80/classifieds.phtml?buyad=1","text/html","XC5D3PZYTR5KVUFDPT7BFHH6CE5VJZ3F","failed",".\official-core-recovered\www.millsberry.com\20051102065634__XC5D3PZYTR5KVUFDPT7BFHH6CE5VJZ3F__classifieds__q1049808776.phtml",0,"The request was canceled due to the configured HttpClient.Timeout of 12 seconds elapsing."
"20070922160653","http://www.millsberry.com/classifieds.phtml?neighborhood=Ravenwood&q=Cocoa+Puffs+Crossword+Master+Trophy","text/html","BGR74NFFKGK4AARL24XGWNDW5YVMNKM7","failed",".\official-core-recovered\www.millsberry.com\20070922160653__BGR74NFFKGK4AARL24XGWNDW5YVMNKM7__classifieds__q69968079.phtml",0,"The request was canceled due to the configured HttpClient.Timeout of 12 seconds elapsing."
"20070101160759","http://www.millsberry.com:80/common.js","application/x-javascript","BOXQC5QKYA3ZV5ZO5ZLBGZ6X52NBG6E6","failed",".\official-core-recovered\www.millsberry.com\20070101160759__BOXQC5QKYA3ZV5ZO5ZLBGZ6X52NBG6E6__common.js",0,"The request was canceled due to the configured HttpClient.Timeout of 12 seconds elapsing."
"20070301224330","http://www.millsberry.com/common.js?v=1","application/x-javascript","BOXQC5QKYA3ZV5ZO5ZLBGZ6X52NBG6E6","failed",".\official-core-recovered\www.millsberry.com\20070301224330__BOXQC5QKYA3ZV5ZO5ZLBGZ6X52NBG6E6__common__q1805743060.js",0,"The request was canceled due to the configured HttpClient.Timeout of 12 seconds elapsing."
